,a,b,label,logit_diff
32242,hippo,sloth,True,4.5546875
32243,sloth,hippo,False,-1.421875
32244,spaceport,measuring spoon,True,1.96875
32245,measuring spoon,spaceport,False,-1.6875
32246,kayak,tractor,False,-3.125
32247,tractor,kayak,True,4.21875
32248,castle,pick up truck,True,4.65625
32249,pick up truck,castle,False,-1.046875
32250,comet,fighter jet,True,3.40625
32251,fighter jet,comet,False,-1.921875
32252,coin,rhinoceros,False,-0.765625
32253,rhinoceros,coin,True,3.0625
32254,forest,pie dish,True,4.9296875
32255,pie dish,forest,False,-2.453125
32256,crab,minnow,True,4.65625
32257,minnow,crab,False,-3.046875
32258,guppy,grain bin,False,-2.171875
32259,grain bin,guppy,True,1.671875
32260,fig,snake,True,4.0859375
32261,snake,fig,False,-0.125
32262,salamander,hemisphere,False,-2.875
32263,hemisphere,salamander,True,1.078125
32264,lemming,giant squid,False,-2.1875
32265,giant squid,lemming,True,2.03125
32266,basketball,caterpillar,True,3.328125
32267,caterpillar,basketball,False,-0.328125
32268,runway,porcupine,True,1.421875
32269,porcupine,runway,False,-2.578125
32270,pick up truck,pill bug,True,3.96875
32271,pill bug,pick up truck,False,-3.515625
32272,shipping container,forest,False,-2.84375
32273,forest,shipping container,True,1.84375
32274,river,beetle,True,4.8984375
32275,beetle,river,False,-3.21875
32276,berg,peanut,True,5.40625
32277,peanut,berg,False,-0.484375
32278,hippopotamus,bench,True,5.4765625
32279,bench,hippopotamus,False,-0.609375
32280,continent,wolverine,True,2.03125
32281,wolverine,continent,False,-3.71875
32282,whale,fly,True,5.8203125
32283,fly,whale,False,-3.375
32284,abalone,pylon,True,2.90625
32285,pylon,abalone,False,-1.953125
32286,kitchen utensil holder,crosswalk,False,-2.265625
32287,crosswalk,kitchen utensil holder,True,2.34375
32288,forest,building,True,6.0703125
32289,building,forest,False,-1.390625
32290,extension cord,planet,False,-3.46875
32291,planet,extension cord,True,3.0625
32292,galaxy,cement mixer,True,3.0
32293,cement mixer,galaxy,False,-3.421875
32294,peppercorn,chili pepper,False,-1.984375
32295,chili pepper,peppercorn,True,2.125
32296,dump truck,redwood tree,False,-1.046875
32297,redwood tree,dump truck,True,4.8203125
32298,baby carrot,hippopotamus,False,-1.78125
32299,hippopotamus,baby carrot,True,2.46875
32300,bead,neutron,False,-1.21875
32301,neutron,bead,True,3.515625
32302,softball,measuring spoon,True,2.734375
32303,measuring spoon,softball,False,-0.90625
32304,keyboard,planet,False,-3.40625
32305,planet,keyboard,True,2.421875
32306,gibbon,millipede,True,2.390625
32307,millipede,gibbon,False,-3.859375
32308,power pole,push pin,True,3.234375
32309,push pin,power pole,False,-2.375
32310,virus,shark,False,-2.65625
32311,shark,virus,True,1.328125
32312,llama,tundra,False,-0.75
32313,tundra,llama,True,3.0625
32314,rubber ducky,seaplane,False,-1.25
32315,seaplane,rubber ducky,True,4.84375
32316,chameleon,ape,False,-3.078125
32317,ape,chameleon,True,4.59375
32318,napkin,school,False,-0.78125
32319,school,napkin,True,3.453125
32320,statue,flea,True,5.8984375
32321,flea,statue,False,-2.0
32322,tent,needle,True,2.75
32323,needle,tent,False,-2.546875
32324,donkey,proboscis monkey,False,-0.046875
32325,proboscis monkey,donkey,True,3.96875
32326,ocean,beaver,True,3.96875
32327,beaver,ocean,False,-4.265625
32328,humans,capuchin,True,3.203125
32329,capuchin,humans,False,-0.703125
32330,primate,gibbon,True,2.296875
32331,gibbon,primate,False,-1.90625
32332,Hubble space telescope,fridge,True,4.1640625
32333,fridge,Hubble space telescope,False,-0.65625
32334,rhino,golf cart,True,2.84375
32335,golf cart,rhino,False,-3.078125
32336,saucepan,crane,False,0.0
32337,crane,saucepan,True,4.6953125
32338,toy car,pig,False,-0.171875
32339,pig,toy car,True,6.2265625
32340,slug,tent,False,-1.515625
32341,tent,slug,True,3.09375
32342,cow,chicken wing,True,4.609375
32343,chicken wing,cow,False,-1.6875
32344,stove,semi truck,False,-1.921875
32345,semi truck,stove,True,4.0390625
32346,treeshrew,bonobo,False,-2.1875
32347,bonobo,treeshrew,True,2.0625
32348,trout,pinhead,True,2.53125
32349,pinhead,trout,False,-1.6875
32350,booster rocket,kayak,True,3.578125
32351,kayak,booster rocket,False,-2.671875
32352,bus station,worm,True,2.109375
32353,worm,bus station,False,-2.4375
32354,hand mixer,humpback whale,False,-2.578125
32355,humpback whale,hand mixer,True,3.765625
32356,dune,warehouse,True,4.4765625
32357,warehouse,dune,False,-1.625
32358,courthouse,bell pepper,True,2.296875
32359,bell pepper,courthouse,False,-1.8125
32360,oven,lake,False,-0.609375
32361,lake,oven,True,3.875
32362,grain bin,aircraft carrier,False,-1.484375
32363,aircraft carrier,grain bin,True,2.25
32364,wolverine,volcano,False,-2.03125
32365,volcano,wolverine,True,2.046875
32366,scorpion,apartment building,False,-2.640625
32367,apartment building,scorpion,True,2.65625
32368,bicycle,theater,False,-1.71875
32369,theater,bicycle,True,3.515625
32370,beach,drone,True,1.421875
32371,drone,beach,False,-2.59375
32372,bacteria,meatball,False,-3.078125
32373,meatball,bacteria,True,1.90625
32374,goldfish,pier,False,-2.90625
32375,pier,goldfish,True,3.03125
32376,pinhead,crosswalk,False,-1.25
32377,crosswalk,pinhead,True,4.234375
32378,fox,excavator,False,-1.953125
32379,excavator,fox,True,1.828125
32380,parliament,minnow,True,3.9140625
32381,minnow,parliament,False,-1.78125
32382,large house,hippo,False,-1.359375
32383,hippo,large house,True,3.34375
32384,colobus,umbrella,True,3.203125
32385,umbrella,colobus,False,-0.40625
32386,suburb,crocodile,True,3.078125
32387,crocodile,suburb,False,-0.734375
32388,scissors,train station,False,-1.4375
32389,train station,scissors,True,3.375
32390,starfish,aircraft carrier,False,-3.6875
32391,aircraft carrier,starfish,True,0.484375
32392,toaster,buckyball,False,-0.390625
32393,buckyball,toaster,True,3.234375
32394,gibbon,microwave,True,2.34375
32395,microwave,gibbon,False,-1.359375
32396,oak tree,colugo,True,0.96875
32397,colugo,oak tree,False,-3.03125
32398,parliament,rice cooker,True,4.1953125
32399,rice cooker,parliament,False,-0.9375
32400,fish larva,ocean,False,-2.6875
32401,ocean,fish larva,True,1.953125
32402,worm,palace,False,-2.234375
32403,palace,worm,True,3.984375
32404,sesame seed,log,False,-1.796875
32405,log,sesame seed,True,4.03125
32406,moon,slow cooker,True,3.8359375
32407,slow cooker,moon,False,-2.953125
32408,jungle,salamander,True,0.40625
32409,salamander,jungle,False,-3.421875
32410,cosmic microwave background radiation,candle,True,0.953125
32411,candle,cosmic microwave background radiation,False,-3.453125
32412,trailer,volcano,False,-2.25
32413,volcano,trailer,True,3.5625
32414,skewer,abalone,False,-1.84375
32415,abalone,skewer,True,2.359375
32416,lobster,baboon,False,-0.59375
32417,baboon,lobster,True,3.96875
32418,country,dust mite,True,4.296875
32419,dust mite,country,False,-3.21875
32420,oil tanker,squirrel,True,0.890625
32421,squirrel,oil tanker,False,-4.03125
32422,turkey,sea slug,True,3.71875
32423,sea slug,turkey,False,-0.921875
32424,paddock,microscope,True,1.203125
32425,microscope,paddock,False,-2.9375
32426,mongoose lemur,gorilla,False,-3.03125
32427,gorilla,mongoose lemur,True,1.265625
32428,staple remover,lamppost,False,-1.21875
32429,lamppost,staple remover,True,3.46875
32430,cosmic microwave background radiation,statue,True,1.28125
32431,statue,cosmic microwave background radiation,False,-2.640625
32432,ocean,seesaw,True,1.625
32433,seesaw,ocean,False,-4.609375
32434,chili pepper,watermelon,False,-0.046875
32435,watermelon,chili pepper,True,4.6015625
32436,starfish,car,False,-2.171875
32437,car,starfish,True,2.890625
32438,rowboat,guenon,False,-1.859375
32439,guenon,rowboat,True,3.25
32440,orange,planet,False,-1.0625
32441,planet,orange,True,5.3125
32442,rhinoceros,brown lemur,True,4.40625
32443,brown lemur,rhinoceros,False,-3.28125
32444,soap dispenser,quinoa,False,-1.78125
32445,quinoa,soap dispenser,True,2.0625
32446,residential building,chapel,True,2.390625
32447,chapel,residential building,False,-1.578125
32448,bush,mouse,True,5.28125
32449,mouse,bush,False,-1.875
32450,parking lot,train station,False,-0.3125
32451,train station,parking lot,True,4.7109375
32452,worm,market,False,-2.109375
32453,market,worm,True,3.25
32454,fox,pill bug,True,1.140625
32455,pill bug,fox,False,-3.40625
32456,province,Lego brick,True,1.421875
32457,Lego brick,province,False,-2.265625
32458,cow,bacteria,True,4.2109375
32459,bacteria,cow,False,-3.671875
32460,mole,minnow,True,4.3984375
32461,minnow,mole,False,-1.203125
32462,blender,beach,False,-1.671875
32463,beach,blender,True,3.6953125
32464,crocodile,rubber ducky,True,4.359375
32465,rubber ducky,crocodile,False,-1.546875
32466,dolphin,humans,False,-0.953125
32467,humans,dolphin,True,4.65625
32468,moose,prairie dog,True,4.796875
32469,prairie dog,moose,False,-4.21875
32470,coral,krill,True,2.421875
32471,krill,coral,False,-2.0625
32472,turkey,spatula,True,2.890625
32473,spatula,turkey,False,-2.8125
32474,butterfly,duck,False,-4.0
32475,duck,butterfly,True,2.234375
32476,cupboard,highway,False,-2.4375
32477,highway,cupboard,True,5.296875
32478,calculator,satellite dish,False,-0.21875
32479,satellite dish,calculator,True,3.984375
32480,crayon,pizza stone,False,-0.859375
32481,pizza stone,crayon,True,3.390625
32482,casserole dish,brussel sprout,True,1.9375
32483,brussel sprout,casserole dish,False,-2.1875
32484,pumpkin,beetle,True,3.875
32485,beetle,pumpkin,False,-1.75
32486,tadpole,van,False,-3.046875
32487,van,tadpole,True,2.328125
32488,pen,car,False,-1.6875
32489,car,pen,True,4.609375
32490,skillet,needle,True,3.40625
32491,needle,skillet,False,-1.90625
32492,meteor,printer,True,4.609375
32493,printer,meteor,False,-0.71875
32494,coconut,Grain of sand,True,2.984375
32495,Grain of sand,coconut,False,-2.78125
32496,country,porcupine,True,3.15625
32497,porcupine,country,False,-2.890625
32498,dump truck,comet,False,-1.421875
32499,comet,dump truck,True,4.46875
32500,dwarf lemur,house,False,-2.625
32501,house,dwarf lemur,True,2.28125
32502,crosswalk,mall,False,-0.96875
32503,mall,crosswalk,True,3.421875
32504,bacteria,bar stool,False,-3.171875
32505,bar stool,bacteria,True,0.75
32506,cosmic web,bead,True,3.359375
32507,bead,cosmic web,False,-2.328125
32508,dune buggy,glacier,False,-2.375
32509,glacier,dune buggy,True,2.46875
32510,blue whale,fly,True,5.6875
32511,fly,blue whale,False,-3.75
32512,rabbit,peanut,True,1.921875
32513,peanut,rabbit,False,-2.71875
32514,ocean,bandicoot,True,1.265625
32515,bandicoot,ocean,False,-4.4921875
32516,broccoli,flea,True,4.8515625
32517,flea,broccoli,False,-2.34375
32518,meteor,blender,True,3.953125
32519,blender,meteor,False,-0.078125
32520,whale,bilby,True,2.25
32521,bilby,whale,False,-3.59375
32522,pie dish,pond,False,-1.296875
32523,pond,pie dish,True,4.078125
32524,rowboat,cliff,False,-2.28125
32525,cliff,rowboat,True,4.625
32526,Lego brick,pasture,False,-2.203125
32527,pasture,Lego brick,True,2.8125
32528,soccer ball,grain of rice,True,3.484375
32529,grain of rice,soccer ball,False,-0.484375
32530,cheese grater,dust mite,True,2.65625
32531,dust mite,cheese grater,False,-1.125
32532,train station,zebra,True,3.40625
32533,zebra,train station,False,-0.21875
32534,blade of grass,building,False,-2.0625
32535,building,blade of grass,True,4.25
32536,sloth,humans,False,-0.203125
32537,humans,sloth,True,3.703125
32538,town,bell pepper,True,3.1875
32539,bell pepper,town,False,-1.703125
32540,rocket,hoe,True,2.921875
32541,hoe,rocket,False,-0.984375
32542,snail,pasture,False,-2.3125
32543,pasture,snail,True,2.078125
32544,whale,bamboo,True,4.171875
32545,bamboo,whale,False,-0.1875
32546,sheep,booster rocket,False,-1.78125
32547,booster rocket,sheep,True,3.703125
32548,humpback whale,tortilla chip,True,1.828125
32549,tortilla chip,humpback whale,False,-2.046875
32550,meatball,tadpole,True,2.515625
32551,tadpole,meatball,False,-1.328125
32552,country,chinchilla,True,2.296875
32553,chinchilla,country,False,-2.65625
32554,snail,tundra,False,-3.0625
32555,tundra,snail,True,3.078125
32556,fly,lamppost,False,-3.3125
32557,lamppost,fly,True,3.484375
32558,numbat,whale,False,-0.34375
32559,whale,numbat,True,3.359375
32560,lemur,seahorse,True,2.921875
32561,seahorse,lemur,False,-1.484375
32562,goldfish,office building,False,-3.6875
32563,office building,goldfish,True,0.578125
32564,multicellular organism,rubber ducky,True,4.3671875
32565,rubber ducky,multicellular organism,False,-2.1875
32566,hippopotamus,numbat,True,3.53125
32567,numbat,hippopotamus,False,-0.4375
32568,Mars rover,guinea pig,True,4.0
32569,guinea pig,Mars rover,False,-2.203125
32570,bell pepper,monument,False,-0.921875
32571,monument,bell pepper,True,3.328125
32572,worm,glacier,False,-3.65625
32573,glacier,worm,True,3.03125
32574,capuchin,weasel,True,3.921875
32575,weasel,capuchin,False,-1.40625
32576,crane,prairie dog,True,2.140625
32577,prairie dog,crane,False,-2.703125
32578,ATV,container ship,False,-2.890625
32579,container ship,ATV,True,2.28125
32580,dwarf planet,crosswalk,False,-2.828125
32581,crosswalk,dwarf planet,True,0.828125
32582,tortoise,suburb,False,-1.75
32583,suburb,tortoise,True,3.3125
32584,shrub,pea pod,True,1.78125
32585,pea pod,shrub,False,-2.59375
32586,watermelon,pygmy mouse lemur,True,3.234375
32587,pygmy mouse lemur,watermelon,False,-1.03125
32588,bridge,paper weight,True,4.53125
32589,paper weight,bridge,False,-0.109375
32590,neon tetra,dolphin,False,-5.203125
32591,dolphin,neon tetra,True,0.15625
32592,chili pepper,squirrel,True,2.140625
32593,squirrel,chili pepper,False,-1.765625
32594,palace,marmoset,True,1.90625
32595,marmoset,palace,False,-2.515625
32596,chicken,microwave,True,3.890625
32597,microwave,chicken,False,-0.859375
32598,tugboat,factory,False,-2.640625
32599,factory,tugboat,True,4.4765625
32600,ocean,tractor,True,4.4375
32601,tractor,ocean,False,-4.1875
32602,leaf,watermelon,False,-0.6875
32603,watermelon,leaf,True,5.296875
32604,theater,pea,True,1.296875
32605,pea,theater,False,-2.34375
32606,shrub,football stadium,False,-2.765625
32607,football stadium,shrub,True,3.125
32608,stick,dust mite,True,4.703125
32609,dust mite,stick,False,-1.796875
32610,market,helicopter,True,4.171875
32611,helicopter,market,False,-0.875
32612,photo,bandage,True,3.59375
32613,bandage,photo,False,-1.90625
32614,dumpster,flea,True,2.171875
32615,flea,dumpster,False,-3.375
32616,silo,kitchen utensil holder,True,3.640625
32617,kitchen utensil holder,silo,False,-0.875
32618,minnow,coati,False,-3.390625
32619,coati,minnow,True,2.296875
32620,night monkey,moose,False,-2.703125
32621,moose,night monkey,True,3.40625
32622,dust mite,pizza cutter,False,-2.171875
32623,pizza cutter,dust mite,True,3.515625
32624,office building,pressure cooker,True,2.71875
32625,pressure cooker,office building,False,-3.140625
32626,shed,pond,False,-0.546875
32627,pond,shed,True,4.2421875
32628,watermelon,button,True,5.8125
32629,button,watermelon,False,-0.5
32630,jumbo jet,toaster oven,True,4.9140625
32631,toaster oven,jumbo jet,False,-3.328125
32632,crouton,cauliflower,False,-1.53125
32633,cauliflower,crouton,True,4.5078125
32634,macaque,mouse,True,5.703125
32635,mouse,macaque,False,-1.546875
32636,pill bug,howler monkey,False,-3.421875
32637,howler monkey,pill bug,True,1.0625
32638,pinhead,capybara,False,-2.90625
32639,capybara,pinhead,True,3.78125
32640,stethoscope,ocean,False,-4.078125
32641,ocean,stethoscope,True,4.625
32642,ferret,galago,False,-0.953125
32643,galago,ferret,True,2.84375
32644,pill bug,stadium,False,-4.0625
32645,stadium,pill bug,True,3.703125
32646,orange segment,shrimp,True,3.46875
32647,shrimp,orange segment,False,-1.65625
32648,suburb,shed,True,3.9765625
32649,shed,suburb,False,-2.828125
32650,caterpillar,goose,False,-2.21875
32651,goose,caterpillar,True,5.015625
32652,zester,push pin,True,3.640625
32653,push pin,zester,False,-0.5625
32654,bush,speedboat,True,4.9140625
32655,speedboat,bush,False,-1.625
32656,opossum,salmon,False,-0.9375
32657,salmon,opossum,True,3.953125
32658,courthouse,skis,False,-2.640625
32659,skis,courthouse,True,1.453125
32660,soccer ball,shipping container,False,-1.359375
32661,shipping container,soccer ball,True,3.5546875
32662,spider monkey,minnow,True,0.71875
32663,minnow,spider monkey,False,-3.984375
32664,river,bus,True,4.6328125
32665,bus,river,False,-0.84375
32666,railroad,peppercorn,True,2.3125
32667,peppercorn,railroad,False,-2.1875
32668,zebra,goldfish,True,2.59375
32669,goldfish,zebra,False,-3.6875
32670,slug,statue,False,-0.8125
32671,statue,slug,True,4.5703125
32672,worm,rhinoceros,False,-4.140625
32673,rhinoceros,worm,True,4.203125
32674,cosmic web,bush,True,2.265625
32675,bush,cosmic web,False,-1.953125
32676,bead,indri,False,-0.671875
32677,indri,bead,True,3.515625
32678,hare,volcano,False,-2.90625
32679,volcano,hare,True,1.328125
32680,castle,candle,True,2.59375
32681,candle,castle,False,-2.28125
32682,uakari,needle,True,2.828125
32683,needle,uakari,False,-1.140625
32684,potato,gazebo,True,2.40625
32685,gazebo,potato,False,-1.46875
32686,wok,train,False,-1.015625
32687,train,wok,True,3.015625
32688,university,caecilian,True,2.078125
32689,caecilian,university,False,-1.84375
32690,binder clip,creek,False,-0.546875
32691,creek,binder clip,True,3.5
