,a,b,label,logit_diff
41092,elephant,button,True,5.5546875
41093,button,elephant,False,-1.15625
41094,redwood tree,hand mixer,True,4.15625
41095,hand mixer,redwood tree,False,-3.140625
41096,slow cooker,hall,False,-1.015625
41097,hall,slow cooker,True,3.953125
41098,house,toad,True,3.53125
41099,toad,house,False,-2.4375
41100,spider monkey,fire station,False,-1.96875
41101,fire station,spider monkey,True,1.71875
41102,suburb,cake pan,True,2.015625
41103,cake pan,suburb,False,-2.03125
41104,office building,toaster,True,5.421875
41105,toaster,office building,False,-3.4375
41106,volcano,kennel,True,5.5390625
41107,kennel,volcano,False,-0.875
41108,bead,pasta,False,-0.078125
41109,pasta,bead,True,3.8671875
41110,pick up truck,castle,False,-1.046875
41111,castle,pick up truck,True,4.65625
41112,toy car,memorial,False,-2.234375
41113,memorial,toy car,True,3.4375
41114,pumpkin,spatula,True,2.796875
41115,spatula,pumpkin,False,-1.796875
41116,cake pan,plane,False,-1.296875
41117,plane,cake pan,True,4.4140625
41118,dust mite,toy car,False,-1.671875
41119,toy car,dust mite,True,3.125
41120,baking sheet,dog,False,-1.765625
41121,dog,baking sheet,True,3.6015625
41122,bean,galaxy,False,-2.453125
41123,galaxy,bean,True,3.359375
41124,baking dish,star,False,-1.390625
41125,star,baking dish,True,5.4609375
41126,human head,mouse,True,5.671875
41127,mouse,human head,False,-1.09375
41128,aardvark,lake,False,-0.734375
41129,lake,aardvark,True,2.9140625
41130,envelope,fire station,False,-0.765625
41131,fire station,envelope,True,3.6875
41132,tundra,toaster oven,True,3.984375
41133,toaster oven,tundra,False,-1.890625
41134,porcupine,cathedral,False,-1.203125
41135,cathedral,porcupine,True,2.484375
41136,sidewalk,chipmunk,True,2.390625
41137,chipmunk,sidewalk,False,-2.1875
41138,soybean,breadcrumb,True,2.75
41139,breadcrumb,soybean,False,-1.34375
41140,freezer,beach,False,-1.984375
41141,beach,freezer,True,5.1328125
41142,space shuttle,oven,True,3.359375
41143,oven,space shuttle,False,-0.6875
41144,bicycle,dune,False,-2.3125
41145,dune,bicycle,True,4.4140625
41146,pressure cooker,ATV,False,-2.03125
41147,ATV,pressure cooker,True,3.1875
41148,van,cupcake,True,3.390625
41149,cupcake,van,False,-1.1875
41150,country,knife,True,2.046875
41151,knife,country,False,-2.984375
41152,church,porcupine,True,2.890625
41153,porcupine,church,False,-1.296875
41154,soccer ball,hippo,False,-1.046875
41155,hippo,soccer ball,True,4.0234375
41156,saucepan,hangar,False,-1.421875
41157,hangar,saucepan,True,4.1015625
41158,van,weasel,True,3.15625
41159,weasel,van,False,-3.09375
41160,housefly,country,False,-1.859375
41161,country,housefly,True,3.390625
41162,crosswalk,ping pong ball,True,4.0546875
41163,ping pong ball,crosswalk,False,-1.703125
41164,corkscrew,redwood tree,False,-3.328125
41165,redwood tree,corkscrew,True,1.96875
41166,submarine,guinea pig,True,2.359375
41167,guinea pig,submarine,False,-1.90625
41168,langur,treeshrew,True,3.65625
41169,treeshrew,langur,False,-0.984375
41170,beach,fox,True,3.234375
41171,fox,beach,False,-1.46875
41172,bicycle,supercluster,False,-2.46875
41173,supercluster,bicycle,True,3.5625
41174,river,limpet,True,2.546875
41175,limpet,river,False,-3.15625
41176,primate,alpaca,True,4.140625
41177,alpaca,primate,False,-0.796875
41178,toy car,macaque,False,-1.734375
41179,macaque,toy car,True,5.2421875
41180,space shuttle,spoon,True,3.953125
41181,spoon,space shuttle,False,-1.921875
41182,chipmunk,wheat,False,-1.328125
41183,wheat,chipmunk,True,3.140625
41184,bay,water tower,True,2.890625
41185,water tower,bay,False,-1.25
41186,hangar,toolshed,True,5.3203125
41187,toolshed,hangar,False,-0.640625
41188,dust mite,vole,False,-3.109375
41189,vole,dust mite,True,3.140625
41190,stable,microwave,True,4.859375
41191,microwave,stable,False,-1.921875
41192,university,storefront,True,4.0546875
41193,storefront,university,False,-2.1875
41194,coral,pea,True,5.2421875
41195,pea,coral,False,-1.765625
41196,mouse,wheat,False,-1.453125
41197,wheat,mouse,True,5.0
41198,star,condominium,True,3.09375
41199,condominium,star,False,-2.109375
41200,colobus,parking meter,True,2.484375
41201,parking meter,colobus,False,-1.140625
41202,shrimp,indri,False,-2.453125
41203,indri,shrimp,True,2.203125
41204,seahorse,opossum,False,-1.53125
41205,opossum,seahorse,True,2.109375
41206,continent,factory,True,4.140625
41207,factory,continent,False,-3.546875
41208,post office,flea,True,3.875
41209,flea,post office,False,-2.0
41210,butterfly,dust mite,True,2.3125
41211,dust mite,butterfly,False,-4.359375
41212,grasshopper,river,False,-2.546875
41213,river,grasshopper,True,4.1328125
41214,pizza cutter,garage,False,-3.265625
41215,garage,pizza cutter,True,1.203125
41216,highway,egg yolk,True,1.921875
41217,egg yolk,highway,False,-2.046875
41218,fig,drawer,True,2.78125
41219,drawer,fig,False,-0.96875
41220,hippopotamus,gibbon,True,3.8125
41221,gibbon,hippopotamus,False,-1.890625
41222,dog,semi trailer,False,-3.328125
41223,semi trailer,dog,True,1.609375
41224,church,axolotl,True,2.765625
41225,axolotl,church,False,-1.5
41226,banana tree,printer,True,3.9921875
41227,printer,banana tree,False,-0.546875
41228,fire hydrant,stethoscope,True,2.96875
41229,stethoscope,fire hydrant,False,-0.9375
41230,statue,housefly,True,4.640625
41231,housefly,statue,False,-1.40625
41232,theater,roasting pan,True,2.796875
41233,roasting pan,theater,False,-1.46875
41234,blue whale,rowboat,True,6.6484375
41235,rowboat,blue whale,False,-2.8125
41236,cupboard,windmill,False,-0.296875
41237,windmill,cupboard,True,5.1796875
41238,plankton,giant squid,False,-4.109375
41239,giant squid,plankton,True,0.421875
41240,tablet,spoon,True,4.40625
41241,spoon,tablet,False,-0.1875
41242,jumbo jet,porcupine,True,0.796875
41243,porcupine,jumbo jet,False,-3.078125
41244,placemat,dock,False,-0.671875
41245,dock,placemat,True,3.78125
41246,dust mite,fountain,False,-2.484375
41247,fountain,dust mite,True,4.3828125
41248,keyboard,brussel sprout,True,2.484375
41249,brussel sprout,keyboard,False,-1.140625
41250,country,tent,True,2.390625
41251,tent,country,False,-2.640625
41252,watermelon,ping pong ball,True,5.640625
41253,ping pong ball,watermelon,False,-2.21875
41254,cupcake,sea,False,-2.453125
41255,sea,cupcake,True,5.828125
41256,proboscis monkey,pill bug,True,1.953125
41257,pill bug,proboscis monkey,False,-2.3125
41258,rhinoceros,bead,True,2.1875
41259,bead,rhinoceros,False,-3.015625
41260,camper,soap dispenser,True,2.671875
41261,soap dispenser,camper,False,-1.5
41262,neutron,walnut,True,4.1328125
41263,walnut,neutron,False,-0.6875
41264,chicken nugget,tundra,False,-1.859375
41265,tundra,chicken nugget,True,3.640625
41266,baking dish,house,False,-4.125
41267,house,baking dish,True,4.6875
41268,hippopotamus,tulip,True,4.6796875
41269,tulip,hippopotamus,False,-0.390625
41270,apartment building,humpback whale,False,-1.8125
41271,humpback whale,apartment building,True,2.921875
41272,state building,parade float,True,4.1640625
41273,parade float,state building,False,-1.15625
41274,owl monkey,football stadium,False,-3.78125
41275,football stadium,owl monkey,True,0.53125
41276,wombat,dwarf lemur,True,2.734375
41277,dwarf lemur,wombat,False,-1.640625
41278,cat,stadium,False,-2.859375
41279,stadium,cat,True,2.609375
41280,tetra,speedboat,True,3.0625
41281,speedboat,tetra,False,-2.546875
41282,lemur,brussel sprout,True,2.53125
41283,brussel sprout,lemur,False,-2.265625
41284,redwood tree,basketball,True,3.0
41285,basketball,redwood tree,False,-1.953125
41286,chicken,rubber ducky,True,4.3046875
41287,rubber ducky,chicken,False,-0.5625
41288,planet,clinic,True,3.203125
41289,clinic,planet,False,-2.625
41290,pumpkin,goldfish,True,4.625
41291,goldfish,pumpkin,False,-1.703125
41292,apartment building,tuk tuk,True,1.921875
41293,tuk tuk,apartment building,False,-3.203125
41294,armadillo,fly,True,3.015625
41295,fly,armadillo,False,-2.40625
41296,measuring spoons,crane,False,-1.453125
41297,crane,measuring spoons,True,2.453125
41298,measuring spoon,farm,False,-2.328125
41299,farm,measuring spoon,True,1.671875
41300,galaxy cluster,squirrel,True,1.921875
41301,squirrel,galaxy cluster,False,-3.28125
41302,push pin,fig,False,-1.5
41303,fig,push pin,True,4.1875
41304,prairie dog,hippo,False,-4.6875
41305,hippo,prairie dog,True,4.25
41306,pea,fridge,False,-2.515625
41307,fridge,pea,True,1.65625
41308,golf ball,crocodile,False,-1.875
41309,crocodile,golf ball,True,2.890625
41310,golf cart,dog,False,-0.921875
41311,dog,golf cart,True,3.140625
41312,ferret,monkey,False,-3.375
41313,monkey,ferret,True,1.0625
41314,space station,bean,True,1.453125
41315,bean,space station,False,-2.28125
41316,dust mite,mall,False,-2.75
41317,mall,dust mite,True,4.2890625
41318,cookies,spoon,True,4.5234375
41319,spoon,cookies,False,-0.4375
41320,mouse lemur,almond,False,-0.59375
41321,almond,mouse lemur,True,3.71875
41322,parliament,newspaper,True,3.546875
41323,newspaper,parliament,False,-0.296875
41324,killer whale,stapler,True,3.84375
41325,stapler,killer whale,False,-1.109375
41326,lizard,scissors,True,3.234375
41327,scissors,lizard,False,-1.015625
41328,flash drive,pick up truck,False,-3.171875
41329,pick up truck,flash drive,True,1.171875
41330,fire station,alpaca,True,2.8125
41331,alpaca,fire station,False,-0.953125
41332,river,playing card,True,4.265625
41333,playing card,river,False,-0.96875
41334,stethoscope,multicellular organism,False,-1.78125
41335,multicellular organism,stethoscope,True,4.390625
41336,crane,country,False,-2.265625
41337,country,crane,True,2.90625
41338,hippo,grape tomato,True,3.28125
41339,grape tomato,hippo,False,-2.625
41340,quoll,shrew,True,4.0546875
41341,shrew,quoll,False,-0.09375
41342,meteor,squid,True,2.6875
41343,squid,meteor,False,-1.46875
41344,dock,mixing bowl,True,2.578125
41345,mixing bowl,dock,False,-1.140625
41346,seahorse,giant squid,False,-2.0625
41347,giant squid,seahorse,True,5.046875
41348,seesaw,building,False,-3.546875
41349,building,seesaw,True,2.046875
41350,container ship,kayak,True,6.078125
41351,kayak,container ship,False,-4.140625
41352,harvester,kitchen utensil holder,True,3.046875
41353,kitchen utensil holder,harvester,False,-1.765625
41354,supercluster,pizza slice,True,2.75
41355,pizza slice,supercluster,False,-1.328125
41356,swordfish,golf cart,True,3.40625
41357,golf cart,swordfish,False,-1.21875
41358,sea slug,semi truck,False,-1.21875
41359,semi truck,sea slug,True,3.34375
41360,smokestack,parliament,False,-1.234375
41361,parliament,smokestack,True,3.9765625
41362,microwave,crane,False,-1.203125
41363,crane,microwave,True,5.234375
41364,moose,baking sheet,True,4.0390625
41365,baking sheet,moose,False,-1.671875
41366,slug,garage,False,-3.03125
41367,garage,slug,True,1.53125
41368,planet,cabin,True,2.5625
41369,cabin,planet,False,-3.59375
41370,saki,mouse,True,5.1328125
41371,mouse,saki,False,-0.609375
41372,dust mite,post office,False,-2.9375
41373,post office,dust mite,True,4.015625
41374,factory,gerbil,True,1.515625
41375,gerbil,factory,False,-2.875
41376,planet,rhinoceros,True,4.578125
41377,rhinoceros,planet,False,-3.734375
41378,house,casserole dish,True,4.8515625
41379,casserole dish,house,False,-4.078125
41380,galaxy,laptop,True,4.7109375
41381,laptop,galaxy,False,-1.90625
41382,semi trailer,tulip,True,1.734375
41383,tulip,semi trailer,False,-2.359375
41384,humpback whale,softball,True,4.4765625
41385,softball,humpback whale,False,-0.75
41386,cement mixer,container ship,False,-2.078125
41387,container ship,cement mixer,True,3.296875
41388,onion ring,canyon,False,-2.328125
41389,canyon,onion ring,True,2.53125
41390,tater tot,dune,False,-0.03125
41391,dune,tater tot,True,3.7421875
41392,mall,hemisphere,False,-1.25
41393,hemisphere,mall,True,3.125
41394,measuring spoons,truck,False,-3.734375
41395,truck,measuring spoons,True,0.671875
41396,continent,pinhead,True,4.6640625
41397,pinhead,continent,False,-2.59375
41398,lake,staple remover,True,3.640625
41399,staple remover,lake,False,-1.875
41400,sea slug,rocket,False,-1.671875
41401,rocket,sea slug,True,4.203125
41402,county,crockpot,True,2.296875
41403,crockpot,county,False,-1.953125
41404,salmon,cereal flake,True,4.25
41405,cereal flake,salmon,False,-1.59375
41406,squirrel,newt,False,-0.546875
41407,newt,squirrel,True,3.59375
41408,rubber band,keyboard,False,-0.484375
41409,keyboard,rubber band,True,3.171875
41410,lizard,space shuttle,False,-0.765625
41411,space shuttle,lizard,True,2.953125
41412,keyboard,microwave,True,3.96875
41413,microwave,keyboard,False,-0.53125
41414,jet ski,cosmic web,False,-3.03125
41415,cosmic web,jet ski,True,3.28125
41416,redwood tree,tuk tuk,True,2.25
41417,tuk tuk,redwood tree,False,-3.234375
41418,kayak,building,False,-4.375
41419,building,kayak,True,4.203125
41420,bus stop sign,kayak,True,3.171875
41421,kayak,bus stop sign,False,-1.296875
41422,lamppost,school,False,-1.734375
41423,school,lamppost,True,4.390625
41424,marmoset,donkey,False,-2.546875
41425,donkey,marmoset,True,1.234375
41426,garage,vase,True,1.90625
41427,vase,garage,False,-2.0
41428,boulder,weasel,True,4.8359375
41429,weasel,boulder,False,-1.9375
41430,beach,goat,True,4.203125
41431,goat,beach,False,-1.5
41432,broccoli,pea pod,True,4.5625
41433,pea pod,broccoli,False,-1.171875
41434,measuring spoon,county,False,-2.796875
41435,county,measuring spoon,True,1.1875
41436,dune,measuring spoon,True,2.4375
41437,measuring spoon,dune,False,-2.078125
41438,yacht,Lego brick,True,2.46875
41439,Lego brick,yacht,False,-1.875
41440,jungle,brick,True,3.4453125
41441,brick,jungle,False,-2.34375
41442,casserole dish,boulder,False,-0.46875
41443,boulder,casserole dish,True,5.8203125
41444,forklift,rhinoceros,False,-1.09375
41445,rhinoceros,forklift,True,4.5625
41446,trailer,cathedral,False,-1.1875
41447,cathedral,trailer,True,3.390625
41448,dock,microwave,True,4.6640625
41449,microwave,dock,False,-1.71875
41450,pinhead,galaxy cluster,False,-3.03125
41451,galaxy cluster,pinhead,True,3.203125
41452,sea cucumber,observable universe,False,-1.75
41453,observable universe,sea cucumber,True,1.96875
41454,inchworm,monkey,False,-4.03125
41455,monkey,inchworm,True,3.25
41456,house,elephant shrew,True,3.8828125
41457,elephant shrew,house,False,-1.625
41458,tadpole,warehouse,False,-3.390625
41459,warehouse,tadpole,True,1.765625
41460,volleyball,chipmunk,True,1.921875
41461,chipmunk,volleyball,False,-1.875
41462,island,insectivorous bat,True,1.953125
41463,insectivorous bat,island,False,-1.890625
41464,tablet,moon,False,-1.828125
41465,moon,tablet,True,2.375
41466,large house,paper weight,True,4.125
41467,paper weight,large house,False,-0.828125
41468,worm,dock,False,-1.59375
41469,dock,worm,True,3.734375
41470,killer whale,snail,True,3.234375
41471,snail,killer whale,False,-2.875
41472,paper clip,spaceport,False,-1.546875
41473,spaceport,paper clip,True,5.015625
41474,rolling pin,jungle,False,-3.1875
41475,jungle,rolling pin,True,3.03125
41476,meteor,Grain of sand,True,4.234375
41477,Grain of sand,meteor,False,-1.90625
41478,statue,tadpole,True,3.828125
41479,tadpole,statue,False,-1.609375
41480,canoe,car,False,-1.90625
41481,car,canoe,True,4.6640625
41482,laptop,blue whale,False,-2.40625
41483,blue whale,laptop,True,5.1640625
41484,dam,gecko,True,2.171875
41485,gecko,dam,False,-1.78125
41486,casserole dish,crane,False,-0.640625
41487,crane,casserole dish,True,3.828125
41488,city hall,squirrel,True,1.34375
41489,squirrel,city hall,False,-2.546875
41490,squirrel,uakari,False,-1.0625
41491,uakari,squirrel,True,4.640625
41492,zebra,marmoset,True,3.046875
41493,marmoset,zebra,False,-3.90625
41494,killer whale,loris,True,1.140625
41495,loris,killer whale,False,-3.921875
41496,hall,flea,True,4.046875
41497,flea,hall,False,-1.015625
41498,residential building,rocket,False,-0.90625
41499,rocket,residential building,True,3.796875
41500,alligator,leaf,True,3.921875
41501,leaf,alligator,False,-2.140625
41502,coral,pressure cooker,True,3.171875
41503,pressure cooker,coral,False,-1.6875
41504,forest,trailer,True,4.40625
41505,trailer,forest,False,-1.984375
41506,dwarf lemur,glacier,False,-2.0
41507,glacier,dwarf lemur,True,2.140625
41508,rowboat,fire truck,False,-1.25
41509,fire truck,rowboat,True,5.3671875
41510,large house,pygmy mouse lemur,True,1.796875
41511,pygmy mouse lemur,large house,False,-2.296875
41512,chimpanzee,mouse lemur,True,4.578125
41513,mouse lemur,chimpanzee,False,-3.5625
41514,rake,highway,False,-1.109375
41515,highway,rake,True,3.609375
41516,grain of rice,dune,False,-0.8125
41517,dune,grain of rice,True,3.8125
41518,avocado,scooter,True,3.5625
41519,scooter,avocado,False,-0.4375
41520,colobus,coin,True,3.6796875
41521,coin,colobus,False,-0.21875
41522,market,chopstick,True,3.890625
41523,chopstick,market,False,-1.703125
41524,bacteria,shed,False,-3.6875
41525,shed,bacteria,True,0.671875
41526,lentil,canyon,False,-3.828125
41527,canyon,lentil,True,1.859375
41528,rubber band,storefront,False,-1.765625
41529,storefront,rubber band,True,2.453125
41530,playing card,harvester,False,-0.3125
41531,harvester,playing card,True,3.5625
41532,coral,wall tile,True,3.5
41533,wall tile,coral,False,-0.28125
41534,indri,light fixture,True,3.125
41535,light fixture,indri,False,-0.765625
41536,whale,insectivorous bat,True,4.3359375
41537,insectivorous bat,whale,False,-0.96875
41538,semi truck,cat,True,1.59375
41539,cat,semi truck,False,-3.609375
41540,satellite,snail,True,2.109375
41541,snail,satellite,False,-3.046875
